BOND_AGENT,ID,STATUS_DATE,BOND_AMOUNT
KEY BONDING CO,SAN072,06/16/2022,"$1,000.00"
KEY BONDING CO,JOH082,06/17/2022,"$2,000.00"
KEY BONDING CO,JOH113,06/20/2022,"$5,000.00"
KEY BONDING CO,MYR117,06/23/2022,"$4,000.00"
KEY BONDING CO,BIL119,06/29/2022,"$2,500.00"
KEY BONDING CO,HOD130,06/17/2022,"$20,000.00"
KEY BONDING CO,ROU145,06/18/2022,"$20,000.00"
KEY BONDING CO,LAN148,07/06/2022,"$7,500.00"
KEY BONDING CO,LOW179,06/18/2022,"$5,000.00"
KEY BONDING CO,BAL202,06/18/2022,"$35,000.00"
KEY BONDING CO,MCK209,06/18/2022,"$3,000.00"
KEY BONDING CO,CLA219,06/18/2022,"$2,000.00"
KEY BONDING CO,DAV232,06/18/2022,"$1,000.00"
KEY BONDING CO,TUR295,06/19/2022,"$2,000.00"
KEY BONDING CO,WOO360,06/19/2022,"$55,000.00"
KEY BONDING CO,CER374,06/20/2022,"$2,000.00"
KEY BONDING CO,CHE464,06/20/2022,"$1,000.00"
KEY BONDING CO,GRI468,06/20/2022,"$5,000.00"
KEY BONDING CO,FAV562,06/21/2022,"$46,500.00"
KEY BONDING CO,SEG570,06/22/2022,"$5,000.00"
KEY BONDING CO,WIL656,06/22/2022,"$1,500.00"
KEY BONDING CO,PAT758,09/27/2022,"$5,000.00"
KEY BONDING CO,YAT771,06/23/2022,"$1,500.00"
KEY BONDING CO,KLA799,06/24/2022,"$5,000.00"
KEY BONDING CO,HOL920,06/24/2022,"$1,500.00"
KEY BONDING CO,LOW921,06/24/2022,"$2,500.00"
KEY BONDING CO,RAW958,08/25/2022,"$3,500.00"
KEY BONDING CO,GAI009,06/25/2022,"$1,500.00"
KEY BONDING CO,BAR061,06/25/2022,"$1,000.00"
KEY BONDING CO,BEA091,07/28/2022,"$15,000.00"
KEY BONDING CO,GRE108,06/27/2022,"$2,500.00"
KEY BONDING CO,MAP118,06/27/2022,"$50,000.00"
KEY BONDING CO,EVA154,06/28/2022,"$4,500.00"
KEY BONDING CO,TAY165,06/27/2022,"$4,000.00"
KEY BONDING CO,SLA198,06/28/2022,"$3,500.00"
KEY BONDING CO,SHA209,07/01/2022,"$2,000.00"
KEY BONDING CO,MUR247,06/28/2022,"$1,000.00"
KEY BONDING CO,JOH250,06/28/2022,"$2,500.00"
KEY BONDING CO,THO258,06/28/2022,"$1,000.00"
KEY BONDING CO,GLA276,09/19/2022,"$10,000.00"
KEY BONDING CO,HOL277,07/01/2022,"$2,000.00"
KEY BONDING CO,POW278,07/09/2022,"$1,000.00"
KEY BONDING CO,ARM281,07/08/2022,"$5,000.00"
KEY BONDING CO,GRI332,06/30/2022,"$2,500.00"
KEY BONDING CO,BIL339,06/29/2022,"$2,500.00"
KEY BONDING CO,STR340,07/02/2022,"$27,500.00"
KEY BONDING CO,MCP357,06/29/2022,"$26,000.00"
KEY BONDING CO,WOO378,09/17/2022,"$2,000.00"
KEY BONDING CO,TEW380,06/30/2022,"$1,500.00"
KEY BONDING CO,MCP451,07/06/2022,"$15,000.00"
KEY BONDING CO,BEA469,07/28/2022,"$11,000.00"
KEY BONDING CO,DAV479,06/30/2022,"$1,500.00"
KEY BONDING CO,TER488,07/19/2022,$750.00
KEY BONDING CO,PAT490,08/02/2022,"$40,000.00"
KEY BONDING CO,RUM525,07/06/2022,"$1,000.00"
KEY BONDING CO,JON560,07/01/2022,"$1,000.00"
KEY BONDING CO,MAR684,07/02/2022,"$1,000.00"
KEY BONDING CO,BAK713,07/02/2022,"$10,000.00"
KEY BONDING CO,LAC745,07/02/2022,"$2,500.00"
KEY BONDING CO,SIV780,07/03/2022,"$1,500.00"
KEY BONDING CO,SHA804,07/04/2022,"$2,000.00"
KEY BONDING CO,COS805,07/19/2022,"$5,000.00"
KEY BONDING CO,CLA806,07/05/2022,"$2,000.00"
KEY BONDING CO,VAS834,07/06/2022,"$10,000.00"
KEY BONDING CO,CHA852,07/04/2022,"$3,000.00"
KEY BONDING CO,HOL874,07/04/2022,"$2,000.00"
KEY BONDING CO,LAN882,07/04/2022,"$2,500.00"
KEY BONDING CO,BOL907,07/06/2022,"$35,000.00"
KEY BONDING CO,JOS934,07/05/2022,"$1,500.00"
KEY BONDING CO,SIM942,07/05/2022,"$1,500.00"
KEY BONDING CO,COB943,07/05/2022,"$6,000.00"
KEY BONDING CO,COL078,07/07/2022,"$1,500.00"
KEY BONDING CO,MCC084,07/29/2022,"$2,500.00"
KEY BONDING CO,VAU118,07/12/2022,"$7,500.00"
KEY BONDING CO,THO254,07/26/2022,"$1,000.00"
KEY BONDING CO,PAT261,08/07/2022,"$11,500.00"
KEY BONDING CO,GOF266,07/19/2022,"$1,000.00"
KEY BONDING CO,SHR272,07/08/2022,$500.00
KEY BONDING CO,GRE284,07/11/2022,"$5,500.00"
KEY BONDING CO,BLO291,07/11/2022,"$44,500.00"
KEY BONDING CO,PAP422,07/13/2022,"$7,500.00"
KEY BONDING CO,SHE506,07/10/2022,"$1,500.00"
KEY BONDING CO,ROB512,07/11/2022,"$1,500.00"
KEY BONDING CO,PER515,07/11/2022,"$4,000.00"
KEY BONDING CO,EDW520,07/10/2022,"$6,000.00"
KEY BONDING CO,CAL521,07/11/2022,"$6,000.00"
KEY BONDING CO,LOM557,07/11/2022,"$5,000.00"
KEY BONDING CO,ROB558,08/04/2022,"$1,500.00"
KEY BONDING CO,DAV571,07/20/2022,"$10,000.00"
KEY BONDING CO,GUN993,07/20/2022,"$6,500.00"
KEY BONDING CO,SIF076,07/14/2022,"$3,000.00"
KEY BONDING CO,SIM121,08/17/2022,"$14,000.00"
KEY BONDING CO,CAR268,08/02/2022,$750.00
KEY BONDING CO,HOU273,07/15/2022,"$5,000.00"
KEY BONDING CO,HIG278,07/16/2022,"$2,000.00"
KEY BONDING CO,FIS295,09/21/2022,"$25,750.00"
KEY BONDING CO,TAR317,07/16/2022,"$1,500.00"
KEY BONDING CO,SHE342,07/17/2022,"$12,000.00"
KEY BONDING CO,WAL357,07/17/2022,"$100,000.00"
KEY BONDING CO,BRA373,07/16/2022,"$2,000.00"
KEY BONDING CO,NAS378,09/15/2022,"$3,000.00"
KEY BONDING CO,SHE391,07/16/2022,"$1,000.00"
KEY BONDING CO,WAR413,07/16/2022,"$3,000.00"
KEY BONDING CO,COO436,07/17/2022,$750.00
KEY BONDING CO,PAT477,07/17/2022,"$1,500.00"
KEY BONDING CO,DAI486,08/29/2022,"$7,500.00"
KEY BONDING CO,JON512,07/19/2022,"$5,000.00"
KEY BONDING CO,ODO513,07/19/2022,"$3,500.00"
KEY BONDING CO,SMI522,07/26/2022,"$7,500.00"
KEY BONDING CO,LEM641,07/19/2022,"$1,500.00"
KEY BONDING CO,JOY651,07/19/2022,"$1,500.00"
KEY BONDING CO,BEA777,07/20/2022,"$2,500.00"
KEY BONDING CO,BUS809,09/16/2022,"$1,000.00"
KEY BONDING CO,MCK938,08/06/2022,"$10,000.00"
KEY BONDING CO,BIV961,07/21/2022,"$1,000.00"
KEY BONDING CO,AND989,07/22/2022,$500.00
KEY BONDING CO,LEW021,07/22/2022,"$4,000.00"
KEY BONDING CO,SAN032,07/22/2022,"$12,000.00"
KEY BONDING CO,MOR061,08/08/2022,"$5,000.00"
KEY BONDING CO,DAI070,07/23/2022,"$1,000.00"
KEY BONDING CO,HYM087,09/07/2022,"$2,000.00"
KEY BONDING CO,ELL103,07/23/2022,$750.00
KEY BONDING CO,WIN122,08/15/2022,"$5,000.00"
KEY BONDING CO,ELL155,07/23/2022,"$4,000.00"
KEY BONDING CO,BAK156,07/23/2022,"$7,500.00"
KEY BONDING CO,DAI173,07/23/2022,"$2,000.00"
KEY BONDING CO,SIM185,07/23/2022,"$13,000.00"
KEY BONDING CO,RAM192,08/10/2022,"$4,000.00"
KEY BONDING CO,GAR215,07/24/2022,"$3,500.00"
KEY BONDING CO,RAM223,08/10/2022,"$1,500.00"
KEY BONDING CO,SAN233,08/16/2022,"$10,000.00"
KEY BONDING CO,JON241,07/24/2022,"$2,500.00"
KEY BONDING CO,GOO294,09/13/2022,"$7,500.00"
KEY BONDING CO,JAC317,07/25/2022,"$1,000.00"
KEY BONDING CO,ROB385,08/04/2022,"$1,500.00"
KEY BONDING CO,MAR406,07/26/2022,"$20,000.00"
KEY BONDING CO,ADK415,07/28/2022,"$2,000.00"
KEY BONDING CO,DAN420,07/27/2022,"$25,000.00"
KEY BONDING CO,BRA541,09/30/2022,"$1,000.00"
KEY BONDING CO,GAS591,08/16/2022,"$10,000.00"
KEY BONDING CO,HAR676,08/09/2022,"$1,000.00"
KEY BONDING CO,MCC779,07/29/2022,"$2,500.00"
KEY BONDING CO,RIC781,07/29/2022,"$10,000.00"
KEY BONDING CO,RAM796,07/29/2022,"$4,000.00"
KEY BONDING CO,WAT846,08/04/2022,"$94,000.00"
KEY BONDING CO,SMI867,07/30/2022,"$15,000.00"
KEY BONDING CO,JON869,07/30/2022,"$2,000.00"
KEY BONDING CO,LOP875,08/01/2022,"$3,500.00"
KEY BONDING CO,FRE888,07/30/2022,"$2,000.00"
KEY BONDING CO,FRA901,07/30/2022,"$1,000.00"
KEY BONDING CO,MCC915,07/31/2022,"$10,000.00"
KEY BONDING CO,PER921,08/03/2022,"$15,000.00"
KEY BONDING CO,MEN944,08/04/2022,"$16,500.00"
KEY BONDING CO,WAL966,08/30/2022,"$5,000.00"
KEY BONDING CO,MIG982,07/31/2022,"$2,000.00"
KEY BONDING CO,JOH030,08/01/2022,"$1,500.00"
KEY BONDING CO,SHR036,08/01/2022,"$1,000.00"
KEY BONDING CO,HER048,08/01/2022,"$3,500.00"
KEY BONDING CO,AVE051,08/03/2022,"$15,000.00"
KEY BONDING CO,HUB054,08/01/2022,"$1,500.00"
KEY BONDING CO,LOP097,08/02/2022,"$7,500.00"
KEY BONDING CO,BLA197,08/04/2022,"$4,500.00"
KEY BONDING CO,CAM216,08/03/2022,"$3,750.00"
KEY BONDING CO,SIM226,08/03/2022,"$2,000.00"
KEY BONDING CO,MCD337,09/01/2022,"$5,000.00"
KEY BONDING CO,YOU363,08/06/2022,"$5,000.00"
KEY BONDING CO,TOD425,08/19/2022,"$10,000.00"
KEY BONDING CO,VIN428,09/07/2022,"$2,000.00"
KEY BONDING CO,JAC502,08/06/2022,"$3,000.00"
KEY BONDING CO,GRE504,08/06/2022,"$3,000.00"
KEY BONDING CO,EVE520,08/07/2022,"$7,000.00"
KEY BONDING CO,BUC522,08/07/2022,"$2,500.00"
KEY BONDING CO,MAY523,08/07/2022,$600.00
KEY BONDING CO,DEL530,08/07/2022,"$18,000.00"
KEY BONDING CO,BEL539,08/07/2022,"$2,750.00"
KEY BONDING CO,PUL566,08/07/2022,"$3,000.00"
KEY BONDING CO,SHE567,08/07/2022,"$1,000.00"
KEY BONDING CO,YOU569,08/07/2022,"$3,000.00"
KEY BONDING CO,ROB570,08/07/2022,"$3,000.00"
KEY BONDING CO,CIM580,08/12/2022,"$1,000.00"
KEY BONDING CO,NEL591,09/03/2022,"$2,500.00"
KEY BONDING CO,ROB598,08/08/2022,"$1,500.00"
KEY BONDING CO,MOR638,08/08/2022,"$1,000.00"
KEY BONDING CO,HEM650,08/09/2022,"$20,000.00"
KEY BONDING CO,RAW671,08/25/2022,"$3,000.00"
KEY BONDING CO,GAY701,08/09/2022,"$1,500.00"
KEY BONDING CO,DOB811,09/09/2022,"$1,000.00"
KEY BONDING CO,FLE844,08/12/2022,"$2,500.00"
KEY BONDING CO,RAM846,08/10/2022,$500.00
KEY BONDING CO,GUY864,08/10/2022,"$3,000.00"
KEY BONDING CO,CHI879,08/10/2022,"$2,500.00"
KEY BONDING CO,WHI974,08/11/2022,"$2,000.00"
KEY BONDING CO,DEA976,08/12/2022,"$15,000.00"
KEY BONDING CO,BRO086,08/12/2022,"$2,000.00"
KEY BONDING CO,LAM089,08/12/2022,"$1,000.00"
KEY BONDING CO,HUG094,08/30/2022,"$8,000.00"
KEY BONDING CO,STE150,08/13/2022,"$3,000.00"
KEY BONDING CO,HOL166,08/13/2022,"$2,000.00"
KEY BONDING CO,FAV169,08/31/2022,"$10,000.00"
KEY BONDING CO,GOO175,08/30/2022,"$3,000.00"
KEY BONDING CO,BYR182,08/13/2022,"$2,500.00"
KEY BONDING CO,CAR187,08/13/2022,"$1,000.00"
KEY BONDING CO,GOD196,08/17/2022,"$7,500.00"
KEY BONDING CO,HOL215,08/14/2022,"$7,000.00"
KEY BONDING CO,JOH221,08/14/2022,"$2,000.00"
KEY BONDING CO,YOU227,08/24/2022,"$1,500.00"
KEY BONDING CO,PAT229,08/19/2022,"$10,000.00"
KEY BONDING CO,SIL252,08/14/2022,"$2,500.00"
KEY BONDING CO,HUN254,08/15/2022,"$1,500.00"
KEY BONDING CO,GOO255,08/14/2022,"$1,500.00"
KEY BONDING CO,ARM299,08/14/2022,$500.00
KEY BONDING CO,HIL311,08/14/2022,"$6,000.00"
KEY BONDING CO,MAN331,09/22/2022,"$3,000.00"
KEY BONDING CO,BEN354,08/15/2022,"$5,000.00"
KEY BONDING CO,BRO427,08/16/2022,"$4,500.00"
KEY BONDING CO,HOR432,08/16/2022,"$14,000.00"
KEY BONDING CO,LEW435,08/16/2022,"$14,000.00"
KEY BONDING CO,PAU468,08/18/2022,"$1,500.00"
KEY BONDING CO,BEL503,09/18/2022,$500.00
KEY BONDING CO,WOO525,08/17/2022,"$3,000.00"
KEY BONDING CO,TEL539,08/19/2022,"$7,500.00"
KEY BONDING CO,GRA541,08/17/2022,$500.00
KEY BONDING CO,MER570,08/19/2022,"$3,500.00"
KEY BONDING CO,ROB731,08/25/2022,"$5,000.00"
KEY BONDING CO,SMI734,09/10/2022,"$3,000.00"
KEY BONDING CO,SPI745,08/18/2022,"$2,500.00"
KEY BONDING CO,FRA748,08/22/2022,"$3,500.00"
KEY BONDING CO,TOD788,08/19/2022,"$5,000.00"
KEY BONDING CO,POI791,08/19/2022,"$2,500.00"
KEY BONDING CO,RIC816,09/09/2022,"$2,500.00"
KEY BONDING CO,AGU851,08/21/2022,$750.00
KEY BONDING CO,GOO852,08/20/2022,"$3,000.00"
KEY BONDING CO,MEN901,08/22/2022,"$4,500.00"
KEY BONDING CO,PHI935,08/20/2022,"$5,000.00"
KEY BONDING CO,MEN960,08/21/2022,"$3,000.00"
KEY BONDING CO,ROB965,08/21/2022,"$2,000.00"
KEY BONDING CO,BRO995,08/21/2022,"$11,000.00"
KEY BONDING CO,LAB998,08/21/2022,"$30,000.00"
KEY BONDING CO,STR005,08/21/2022,"$2,000.00"
KEY BONDING CO,TOM029,08/22/2022,"$9,000.00"
KEY BONDING CO,SAN041,08/21/2022,"$12,500.00"
KEY BONDING CO,FOS081,08/22/2022,"$2,000.00"
KEY BONDING CO,DON086,08/22/2022,"$2,000.00"
KEY BONDING CO,MOR097,08/23/2022,"$2,500.00"
KEY BONDING CO,BIB104,08/22/2022,"$1,000.00"
KEY BONDING CO,VAN121,08/22/2022,"$1,500.00"
KEY BONDING CO,MIL149,08/26/2022,"$1,000.00"
KEY BONDING CO,DAV167,08/23/2022,"$3,000.00"
KEY BONDING CO,NAP171,08/23/2022,"$3,500.00"
KEY BONDING CO,MAS183,08/23/2022,$750.00
KEY BONDING CO,BER185,08/23/2022,"$12,500.00"
KEY BONDING CO,WIL279,08/23/2022,"$1,000.00"
KEY BONDING CO,ALL312,08/24/2022,"$7,500.00"
KEY BONDING CO,GRA424,08/25/2022,"$43,500.00"
KEY BONDING CO,MCC439,08/25/2022,"$6,000.00"
KEY BONDING CO,WOM450,08/25/2022,"$6,000.00"
KEY BONDING CO,COO476,08/26/2022,"$2,000.00"
KEY BONDING CO,CLA477,08/26/2022,"$3,000.00"
KEY BONDING CO,JOH582,08/26/2022,"$10,000.00"
KEY BONDING CO,BIL647,08/27/2022,"$5,000.00"
KEY BONDING CO,VAZ649,08/27/2022,"$3,000.00"
KEY BONDING CO,PER657,08/30/2022,"$4,000.00"
KEY BONDING CO,COL660,08/27/2022,$500.00
KEY BONDING CO,EZE666,09/05/2022,"$1,000.00"
KEY BONDING CO,FEA683,08/27/2022,"$15,500.00"
KEY BONDING CO,THO694,08/27/2022,"$15,500.00"
KEY BONDING CO,VEL698,08/31/2022,"$3,000.00"
KEY BONDING CO,CAR712,08/29/2022,"$12,500.00"
KEY BONDING CO,IRV722,08/28/2022,"$1,500.00"
KEY BONDING CO,WIL732,08/30/2022,"$1,000.00"
KEY BONDING CO,COO779,08/28/2022,"$2,000.00"
KEY BONDING CO,HIC858,08/29/2022,"$5,000.00"
KEY BONDING CO,JON863,08/30/2022,"$15,000.00"
KEY BONDING CO,HAR908,09/15/2022,"$1,500.00"
KEY BONDING CO,KIR913,09/17/2022,"$50,000.00"
KEY BONDING CO,MAR925,08/30/2022,"$1,000.00"
KEY BONDING CO,HUG973,08/31/2022,$500.00
KEY BONDING CO,TYL990,08/31/2022,"$4,000.00"
KEY BONDING CO,LAW089,09/01/2022,"$1,500.00"
KEY BONDING CO,LAW121,09/02/2022,"$2,000.00"
KEY BONDING CO,TEJ126,09/01/2022,"$6,000.00"
KEY BONDING CO,DUN173,09/02/2022,"$175,000.00"
KEY BONDING CO,AND206,09/02/2022,"$1,500.00"
KEY BONDING CO,MUR207,09/02/2022,"$1,000.00"
KEY BONDING CO,STI264,09/03/2022,"$3,000.00"
KEY BONDING CO,SIM280,09/03/2022,"$6,000.00"
KEY BONDING CO,HEN282,09/03/2022,"$20,000.00"
KEY BONDING CO,MIT317,09/08/2022,"$4,000.00"
KEY BONDING CO,STO318,09/10/2022,"$8,000.00"
KEY BONDING CO,WEL322,09/09/2022,"$4,000.00"
KEY BONDING CO,MIT326,09/04/2022,"$5,000.00"
KEY BONDING CO,GRE332,09/04/2022,"$10,000.00"
KEY BONDING CO,MAD334,09/04/2022,"$1,000.00"
KEY BONDING CO,BUY335,09/04/2022,"$3,000.00"
KEY BONDING CO,MID344,09/04/2022,"$2,000.00"
KEY BONDING CO,ORR360,09/04/2022,"$5,000.00"
KEY BONDING CO,ROB367,09/04/2022,"$2,000.00"
KEY BONDING CO,HAM394,09/05/2022,"$1,000.00"
KEY BONDING CO,TOR407,09/05/2022,"$5,500.00"
KEY BONDING CO,CON441,09/06/2022,$750.00
KEY BONDING CO,MIT444,09/08/2022,"$7,500.00"
KEY BONDING CO,BRA472,09/08/2022,"$1,500.00"
KEY BONDING CO,KEN593,09/07/2022,"$20,000.00"
KEY BONDING CO,BRO594,09/07/2022,"$5,000.00"
KEY BONDING CO,ROD796,09/08/2022,"$5,000.00"
KEY BONDING CO,GRA815,09/08/2022,"$2,000.00"
KEY BONDING CO,SMI817,09/08/2022,"$2,000.00"
KEY BONDING CO,MAT910,09/09/2022,"$1,000.00"
KEY BONDING CO,SMI935,09/09/2022,"$41,000.00"
KEY BONDING CO,GUY951,09/10/2022,"$2,000.00"
KEY BONDING CO,GRE074,09/12/2022,"$2,000.00"
KEY BONDING CO,HAL080,09/11/2022,"$1,000.00"
KEY BONDING CO,RIV094,09/11/2022,"$1,000.00"
KEY BONDING CO,WAD097,09/11/2022,"$8,500.00"
KEY BONDING CO,HAL102,09/13/2022,"$1,000.00"
KEY BONDING CO,RAY167,09/12/2022,"$1,000.00"
KEY BONDING CO,LLO174,09/12/2022,$500.00
KEY BONDING CO,PAR239,09/13/2022,"$5,000.00"
KEY BONDING CO,BUR241,09/23/2022,"$5,000.00"
KEY BONDING CO,MCK303,09/24/2022,"$7,500.00"
KEY BONDING CO,MOR424,09/14/2022,"$1,500.00"
KEY BONDING CO,ARN541,09/15/2022,"$7,500.00"
KEY BONDING CO,EXA583,09/15/2022,"$1,000.00"
KEY BONDING CO,MOR661,09/16/2022,"$40,000.00"
KEY BONDING CO,JAM668,09/24/2022,"$5,000.00"
KEY BONDING CO,WAT751,09/17/2022,"$5,000.00"
KEY BONDING CO,SIM765,09/17/2022,"$1,500.00"
KEY BONDING CO,PIN782,09/17/2022,"$2,500.00"
KEY BONDING CO,BEL792,09/18/2022,$500.00
KEY BONDING CO,SHR798,09/17/2022,"$1,500.00"
KEY BONDING CO,ELL828,09/18/2022,"$1,500.00"
KEY BONDING CO,JON842,09/20/2022,"$4,500.00"
KEY BONDING CO,GRA856,09/18/2022,"$23,500.00"
KEY BONDING CO,TWI888,09/19/2022,"$5,000.00"
KEY BONDING CO,VEL897,09/20/2022,"$2,500.00"
KEY BONDING CO,WIL914,09/21/2022,"$67,500.00"
KEY BONDING CO,NEW991,09/20/2022,"$1,000.00"
KEY BONDING CO,PER015,09/21/2022,"$2,000.00"
KEY BONDING CO,FIS132,09/21/2022,"$20,000.00"
KEY BONDING CO,MIT150,09/21/2022,"$4,000.00"
KEY BONDING CO,WIL235,09/22/2022,"$4,000.00"
KEY BONDING CO,SMI344,09/24/2022,"$5,000.00"
KEY BONDING CO,RAM351,09/24/2022,"$5,000.00"
KEY BONDING CO,ARM487,09/24/2022,"$2,000.00"
KEY BONDING CO,WHI497,09/24/2022,"$27,000.00"
KEY BONDING CO,STR514,09/24/2022,"$5,000.00"
KEY BONDING CO,POT523,09/24/2022,"$1,000.00"
KEY BONDING CO,BUC536,09/24/2022,"$12,000.00"
KEY BONDING CO,BLA566,09/25/2022,"$2,000.00"
KEY BONDING CO,CAR587,09/25/2022,"$6,000.00"
KEY BONDING CO,LAM610,09/25/2022,"$3,000.00"
KEY BONDING CO,LEE613,09/25/2022,"$3,000.00"
KEY BONDING CO,STO615,09/25/2022,"$2,000.00"
KEY BONDING CO,SIZ635,09/26/2022,"$1,000.00"
KEY BONDING CO,DUN641,09/27/2022,$500.00
KEY BONDING CO,SUI731,09/27/2022,"$1,500.00"
KEY BONDING CO,MAU755,09/27/2022,"$2,500.00"
KEY BONDING CO,PER760,09/28/2022,"$2,000.00"
KEY BONDING CO,SAL840,09/28/2022,"$7,500.00"
KEY BONDING CO,HEN848,09/28/2022,"$2,000.00"
KEY BONDING CO,FLE860,09/28/2022,"$7,500.00"
KEY BONDING CO,MIK900,09/28/2022,"$14,000.00"
KEY BONDING CO,FRY985,09/29/2022,$500.00
KEY BONDING CO,SCH007,10/01/2022,"$3,500.00"
KEY BONDING CO,LYO079,09/30/2022,"$12,000.00"
KEY BONDING CO,HOL133,10/01/2022,"$1,500.00"
KEY BONDING CO,ROB136,10/01/2022,"$3,000.00"
KEY BONDING CO,POW163,10/01/2022,"$1,500.00"
KEY BONDING CO,RAM192,10/01/2022,"$6,000.00"
KEY BONDING CO,WIL223,10/02/2022,"$8,000.00"
KEY BONDING CO,FUL254,10/02/2022,"$7,000.00"
KEY BONDING CO,BLO268,10/02/2022,"$25,000.00"
KEY BONDING CO,RHY283,10/02/2022,"$1,000.00"
KEY BONDING CO,BAC294,10/02/2022,"$10,000.00"
KEY BONDING CO,BOY307,10/03/2022,"$10,000.00"
LIBERTY BONDING COMPANY,WOR951,09/29/2022,"$1,000.00"
LIBERTY BONDING COMPANY,TAY965,02/22/2022,"$3,500.00"
LIBERTY BONDING COMPANY,JAM598,03/17/2022,"$1,200.00"
LIBERTY BONDING COMPANY,DIL198,03/12/2022,"$10,000.00"
LIBERTY BONDING COMPANY,WOO169,02/04/2022,"$1,000.00"
LIBERTY BONDING COMPANY,DIL304,03/12/2022,"$10,000.00"
LIBERTY BONDING COMPANY,PEN040,10/02/2022,"$19,000.00"
LIBERTY BONDING COMPANY,EDW401,09/27/2022,"$2,000.00"
LIBERTY BONDING COMPANY,HAR847,09/14/2022,"$2,000.00"
LIBERTY BONDING COMPANY,JAM036,03/17/2022,"$10,000.00"
LIBERTY BONDING COMPANY,TAY555,09/29/2022,"$20,000.00"
LIBERTY BONDING COMPANY,EDW424,09/27/2022,"$10,000.00"
LIBERTY BONDING COMPANY,JAM228,03/17/2022,"$5,000.00"
LIBERTY BONDING COMPANY,JOH927,02/20/2022,"$4,000.00"
LIBERTY BONDING COMPANY,MOO455,01/18/2022,"$9,500.00"
LIBERTY BONDING COMPANY,JAM998,03/17/2022,"$3,800.00"
LIBERTY BONDING COMPANY,OAK466,04/28/2022,$500.00
LIBERTY BONDING COMPANY,BRO758,03/27/2022,"$20,000.00"
LIBERTY BONDING COMPANY,JOR023,05/22/2022,"$1,000.00"
LIBERTY BONDING COMPANY,EDW623,09/27/2022,"$7,000.00"
LIBERTY BONDING COMPANY,USH752,05/03/2022,"$1,000.00"
LIBERTY BONDING COMPANY,ERV825,05/04/2022,"$20,000.00"
LIBERTY BONDING COMPANY,BRA021,05/26/2022,"$1,000.00"
LIBERTY BONDING COMPANY,WIL770,06/10/2022,"$20,000.00"
LIBERTY BONDING COMPANY,CON404,06/09/2022,"$20,000.00"
LIBERTY BONDING COMPANY,WHI769,09/21/2022,"$1,000.00"
LIBERTY BONDING COMPANY,SPA709,08/04/2022,"$15,000.00"
LIBERTY BONDING COMPANY,GUR824,08/09/2022,"$8,000.00"
LIBERTY BONDING COMPANY,BUR869,09/14/2022,"$1,000.00"
LIBERTY BONDING COMPANY,HUG083,09/16/2022,"$2,000.00"
LIBERTY BONDING COMPANY,CAM527,08/17/2022,"$3,000.00"
LIBERTY BONDING COMPANY,LIN911,08/20/2022,"$7,500.00"
LIBERTY BONDING COMPANY,COL932,08/20/2022,"$20,000.00"
LIBERTY BONDING COMPANY,REA518,10/01/2022,"$1,000.00"
LIBERTY BONDING COMPANY,SUM655,08/27/2022,"$1,500.00"
LIBERTY BONDING COMPANY,JON239,09/06/2022,"$20,000.00"
LIBERTY BONDING COMPANY,WOO418,09/05/2022,"$17,000.00"
LIBERTY BONDING COMPANY,CHA501,10/03/2022,"$1,000.00"
LIBERTY BONDING COMPANY,KEL836,09/09/2022,"$3,000.00"
LIBERTY BONDING COMPANY,STO873,09/10/2022,"$2,000.00"
LIBERTY BONDING COMPANY,COA942,09/09/2022,"$10,000.00"
LIBERTY BONDING COMPANY,ROB162,09/12/2022,"$1,000.00"
LIBERTY BONDING COMPANY,HIX460,09/14/2022,"$5,000.00"
LIBERTY BONDING COMPANY,PIC535,09/15/2022,$500.00
LIBERTY BONDING COMPANY,MOR663,09/16/2022,"$10,000.00"
LIBERTY BONDING COMPANY,ALL777,09/25/2022,"$2,500.00"
LIBERTY BONDING COMPANY,STE788,09/18/2022,"$2,000.00"
LIBERTY BONDING COMPANY,JON796,09/18/2022,"$3,000.00"
LIBERTY BONDING COMPANY,WOO871,09/20/2022,"$1,000.00"
LIBERTY BONDING COMPANY,MCK009,09/29/2022,"$1,500.00"
LIBERTY BONDING COMPANY,HEN056,09/30/2022,"$10,000.00"
LIBERTY BONDING COMPANY,GAM217,10/02/2022,"$1,000.00"
LIBERTY BONDING COMPANY,PEN227,10/02/2022,"$1,000.00"
CASH,TOM659,06/12/2022,$500.00
OWN RECOGNIZANCE,GRA472,03/09/2022,$0.00
OWN RECOGNIZANCE,LOW707,06/22/2022,$0.00
OWN RECOGNIZANCE,NIC105,07/22/2022,$0.00
OWN RECOGNIZANCE,DEV117,09/29/2022,$0.00
OWN RECOGNIZANCE,PIC277,09/19/2022,$0.00
OWN RECOGNIZANCE,CHU966,05/03/2022,$0.00
OWN RECOGNIZANCE,HIN808,03/25/2022,$0.00
OWN RECOGNIZANCE,HEA739,07/07/2022,$0.00
OWN RECOGNIZANCE,SNI218,05/19/2022,$0.00
OWN RECOGNIZANCE,ASH209,09/20/2022,$0.00
OWN RECOGNIZANCE,BIL624,06/16/2022,$0.00
OWN RECOGNIZANCE,HAM710,06/10/2022,$0.00
OWN RECOGNIZANCE,MIL777,08/27/2022,$0.00
OWN RECOGNIZANCE,MID843,07/29/2022,$0.00
OWN RECOGNIZANCE,NEW749,06/24/2022,$0.00
OWN RECOGNIZANCE,GIP302,06/01/2022,$0.00
